Date,Price,Open,High,Low,Vol.,Change %
2020-03-05,16878,16786,16878,16694,28.75K,0.55%
2020-03-06,16740,16740,16740,16463,38.72K,-0.82%
2020-03-09,15587,15679,16509,15587,98.36K,-6.89%
2020-03-10,16371,15864,16371,15679,82.86K,5.03%
2020-03-11,15910,16509,16509,15587,25.88K,-2.82%
2020-03-12,15679,15725,15725,14849,377.34K,-1.45%
2020-03-13,15310,14757,15403,14619,186.82K,-2.35%
2020-03-16,15310,14388,15310,14388,173.41K,0.00%
2020-03-17,15218,15310,15310,14573,28.68K,-0.60%
2020-03-18,15218,15218,15218,14849,19.09K,0.00%
2020-03-19,15126,15218,15218,14619,78.94K,-0.60%
2020-03-20,14342,14757,14941,14342,189.13K,-5.18%
2020-03-23,14250,14941,14941,13558,109.02K,-0.64%
2020-03-24,14250,14019,14296,13835,156.25K,0.00%
2020-03-25,14757,14157,15218,14157,183.36K,3.56%
2020-03-26,14757,14757,14757,14388,228.49K,0.00%
2020-03-27,14434,14388,14757,14204,218.19K,-2.19%
2020-03-30,14157,14434,14434,13558,310.08K,-1.92%
2020-03-31,13281,14711,14711,13281,431.94K,-6.19%
2020-04-01,13835,13374,14111,13097,208.60K,4.17%
2020-04-03,13466,13005,13650,13005,397.30K,-2.67%
2020-04-06,13742,13835,13835,13558,307.70K,2.05%
2020-04-07,14296,14296,14388,14019,582.01K,4.03%
2020-04-08,14388,14296,14388,13927,220.87K,0.64%
2020-04-09,14296,14388,14526,14204,290.74K,-0.64%
2020-04-10,13927,14296,14342,13927,365.89K,-2.58%
2020-04-13,13881,14111,14204,13835,370.13K,-0.33%
2020-04-14,14849,13881,14849,13881,700.08K,6.97%
2020-04-15,15587,14941,15679,14941,401.06K,4.97%
2020-04-16,15679,15587,15679,15034,415.90K,0.59%
2020-04-17,16048,15772,16048,15403,383.15K,2.35%
2020-04-20,16048,16140,16233,15679,512.27K,0.00%
2020-04-21,15541,16048,16048,14941,611.67K,-3.16%
2020-04-22,15679,15541,15679,14803,301.04K,0.89%
2020-04-23,15772,15818,16140,15587,331.37K,0.59%
2020-04-24,15725,15772,15818,15310,284.53K,-0.30%
2020-04-27,15679,15772,15772,15495,162.67K,-0.29%
2020-04-28,15587,15633,15633,15403,185.47K,-0.59%
2020-04-29,15956,15679,15956,15495,177.79K,2.37%
2020-05-04,16140,15956,16140,15818,291.67K,1.15%
2020-05-05,16832,16325,16971,16094,365.50K,4.29%
2020-05-06,17985,16971,17985,16971,247.90K,6.85%
2020-05-07,18769,19092,19230,18446,329.61K,4.36%
2020-05-08,18723,18815,19184,18538,573.41K,-0.25%
2020-05-11,18907,18861,19092,18723,492.16K,0.98%
2020-05-12,19138,19000,19138,18769,397.56K,1.22%
2020-05-13,19830,19138,20199,19092,383.59K,3.62%
2020-05-14,19830,20199,20245,19461,368.31K,0.00%
2020-05-15,19922,19830,20199,19553,332.35K,0.46%
2020-05-18,21305,19922,21305,19922,434.30K,6.94%
2020-05-19,22781,22320,22781,22043,670.55K,6.93%
2020-05-20,24349,23888,24349,23519,561.85K,6.88%
2020-05-21,25963,25732,26009,25732,928.75K,6.63%
2020-05-22,26747,26101,27669,26101,942.53K,3.02%
2020-05-25,26931,26655,27208,24902,541.81K,0.69%
2020-05-26,27669,27669,28130,27116,291.91K,2.74%
2020-05-27,27485,27669,28592,26885,518.15K,-0.67%
2020-05-28,27485,27485,27669,27208,405.65K,0.00%
2020-05-29,29376,27577,29376,27485,455.96K,6.88%
2020-06-01,30621,31405,31405,29791,920.63K,4.24%
2020-06-02,30944,30990,31266,30436,1.19M,1.05%
2020-06-03,30944,30944,31543,30621,903.02K,0.00%
2020-06-04,30897,30621,31359,30482,461.31K,-0.15%
2020-06-05,30851,30944,30944,29975,443.66K,-0.15%
2020-06-08,30990,30713,31174,29514,804.97K,0.45%
2020-06-09,31036,31174,31635,30713,1.24M,0.15%
2020-06-10,30805,31220,31266,30344,644.83K,-0.74%
2020-06-11,29791,30436,30436,29237,1.13M,-3.29%
2020-06-12,28592,28130,28868,27715,506.23K,-4.02%
2020-06-15,26931,29145,29145,26609,593.93K,-5.81%
2020-06-16,27347,27854,27854,26839,217.50K,1.54%
2020-06-17,27577,27347,27577,27254,255.38K,0.84%
2020-06-18,27669,27669,27669,27393,259.49K,0.33%
2020-06-19,27762,27393,27854,27393,290.43K,0.34%
2020-06-22,27808,28084,28084,27485,315.75K,0.17%
2020-06-23,27669,27808,27808,27439,276.56K,-0.50%
2020-06-24,27485,27162,27762,27024,234.67K,-0.67%
2020-06-25,27208,26747,27485,26747,238.07K,-1.01%
2020-06-26,26747,27485,27485,26009,340.62K,-1.69%
2020-06-29,26286,26101,26286,24902,235.45K,-1.72%
2020-06-30,26194,26470,26609,25640,255.33K,-0.35%
2020-07-01,26424,26194,26424,25825,307.83K,0.88%
2020-07-02,26655,26747,26931,26424,152.16K,0.87%
2020-07-03,26655,26747,26931,26286,485.21K,0.00%
2020-07-06,26747,26655,26931,26563,600.47K,0.35%
2020-07-07,26747,26747,26931,26470,615.20K,0.00%
2020-07-08,26747,26563,26839,26470,209.24K,0.00%
2020-07-09,28130,26747,28269,26747,1.65M,5.17%
2020-07-10,28038,28315,28499,27946,498.03K,-0.33%
2020-07-13,28038,28223,28592,27854,338.04K,0.00%
2020-07-14,27900,28223,28223,26839,347.48K,-0.49%
2020-07-15,27900,28223,28269,27762,259.80K,0.00%
2020-07-16,29099,28130,29514,27946,1.11M,4.30%
2020-07-17,29053,29099,29514,29007,481.67K,-0.16%
2020-07-20,28776,29329,29329,28453,381.50K,-0.95%
2020-07-21,28776,28868,28868,27992,523.00K,0.00%
2020-07-22,28776,29053,29145,28130,423.54K,0.00%
2020-07-23,28822,28776,29053,28499,456.84K,0.16%
2020-07-24,28130,29145,29145,26839,853.52K,-2.40%
2020-07-27,27116,26470,27669,26286,506.85K,-3.60%
2020-07-28,27577,27208,27669,26655,386.35K,1.70%
2020-07-29,27577,27116,27577,26101,402.93K,0.00%
2020-07-30,27623,27577,27669,27393,260.20K,0.17%
2020-07-31,27623,27577,27623,26839,405.02K,0.00%
2020-08-03,28684,27623,28684,27300,595.75K,3.84%
2020-08-04,29237,28684,29283,28684,504.24K,1.93%
2020-08-05,29283,29237,29468,29053,510.71K,0.16%
2020-08-06,30805,29329,31082,29283,969.50K,5.20%
2020-08-07,30759,31266,31312,30436,462.40K,-0.15%
2020-08-10,31451,31312,32281,31220,1.56M,2.25%
2020-08-11,31174,31451,31820,30252,1.03M,-0.88%
2020-08-12,30990,30805,31266,30528,672.78K,-0.59%
2020-08-13,30990,30990,31266,30575,686.74K,0.00%
2020-08-14,29975,30990,30990,29791,824.41K,-3.28%
2020-08-17,30621,29422,30621,29422,275.86K,2.16%
2020-08-18,30897,30897,31128,30436,240.28K,0.90%
2020-08-19,30897,30713,31036,30667,398.39K,0.00%
2020-08-20,32373,31036,32465,30944,1.83M,4.78%
2020-08-21,33434,32742,33710,32742,1.25M,3.28%
2020-08-24,33710,34033,34218,33664,1.22M,0.83%
2020-08-25,33849,33388,34956,33111,1.22M,0.41%
2020-08-26,33941,33941,34679,33849,858.76K,0.27%
2020-08-27,34712,34327,35484,34327,950.62K,2.27%
2020-08-28,34712,34712,34905,33845,1.03M,0.00%
2020-08-31,34230,34712,34712,33652,751.38K,-1.39%
2020-09-01,34182,34230,34230,32591,771.11K,-0.14%
2020-09-03,33941,34037,34182,33700,650.74K,-0.71%
2020-09-04,33266,33748,33941,33266,784.54K,-1.99%
2020-09-07,33266,33266,33989,33218,798.74K,0.00%
2020-09-08,33652,33362,33845,33362,539.46K,1.16%
2020-09-09,34423,33652,34616,33459,1.34M,2.29%
2020-09-10,34520,34712,34905,34423,842.57K,0.28%
2020-09-11,34037,34520,34616,34037,416.75K,-1.40%
2020-09-14,34037,34423,34809,33748,781.63K,0.00%
2020-09-15,34086,34134,34520,33845,566.36K,0.14%
2020-09-16,34230,34086,34230,33989,655.48K,0.42%
2020-09-17,35339,34230,35628,34230,1.50M,3.24%
2020-09-18,35339,35677,35869,35050,1.18M,0.00%
2020-09-21,35387,35291,35484,35050,1.26M,0.14%
2020-09-22,35387,35002,35436,34905,1.10M,0.00%
2020-09-23,35869,35387,36062,35291,1.27M,1.36%
2020-09-24,35821,35869,36111,35484,557.54K,-0.13%
2020-09-25,35918,36352,36496,35677,977.03K,0.27%
2020-09-28,35677,36159,36159,33459,1.31M,-0.67%
2020-09-29,35195,35677,36062,34953,697.07K,-1.35%
2020-09-30,35195,35195,35628,34905,602.87K,0.00%
2020-10-01,35387,35291,35387,35002,537.09K,0.55%
2020-10-02,35387,35532,35628,34712,597.07K,0.00%
2020-10-05,35436,35966,35966,35195,413.61K,0.14%
2020-10-06,35436,35532,35677,35195,471.32K,0.00%
2020-10-07,34761,35436,35532,34761,736.74K,-1.90%
2020-10-08,34857,35002,35387,34761,657.98K,0.28%
2020-10-09,34857,35195,35195,34712,404.45K,0.00%
2020-10-12,34568,35098,35146,34278,642.34K,-0.83%
2020-10-13,34182,34568,34664,33941,530.62K,-1.12%
2020-10-14,34230,34182,34230,33073,1.06M,0.14%
2020-10-15,34809,34616,35146,34423,505.06K,1.69%
2020-10-16,34616,34905,35195,33748,560.67K,-0.55%
2020-10-19,34520,34712,35002,34086,629.30K,-0.28%
2020-10-20,34423,34568,34905,34182,385.25K,-0.28%
2020-10-21,34471,34423,34857,34182,371.55K,0.14%
2020-10-22,34327,34471,34761,34230,394.05K,-0.42%
2020-10-23,34327,34327,34664,34086,432.09K,0.00%
2020-10-26,34134,34520,34616,33941,590.07K,-0.56%
2020-10-27,33941,34134,34375,33652,448.24K,-0.57%
2020-10-28,33266,33170,33989,32977,496.09K,-1.99%
2020-10-29,33121,33073,33121,32591,502.83K,-0.44%
2020-10-30,33170,33170,33748,32880,367.34K,0.15%
2020-11-02,33218,33362,33845,32977,352.87K,0.14%
2020-11-03,33266,33266,33748,32784,360.90K,0.14%
2020-11-04,33748,33555,33748,33073,386.02K,1.45%
2020-11-05,34230,33748,34230,33748,429.48K,1.43%
2020-11-06,34520,34520,34712,34327,353.75K,0.85%
2020-11-09,34953,34712,35098,34520,410.18K,1.25%
2020-11-10,35195,35002,35339,35002,967.93K,0.69%
2020-11-11,35195,35291,35628,35146,855.96K,0.00%
2020-11-12,35002,35195,35195,34712,566.65K,-0.55%
2020-11-13,35050,35050,35098,34953,432.13K,0.14%
2020-11-16,34857,35050,35580,34857,392.22K,-0.55%
2020-11-17,34230,35002,35195,34230,454.79K,-1.80%
2020-11-18,34423,34278,34905,34230,461.10K,0.56%
2020-11-19,34327,34423,34761,33893,500.91K,-0.28%
2020-11-20,34520,34327,34616,34134,432.32K,0.56%
2020-11-23,34520,34327,34809,34327,408.61K,0.00%
2020-11-24,34664,34712,35002,34471,516.94K,0.42%
2020-11-25,34712,34712,34905,34520,455.21K,0.14%
2020-11-26,34568,34809,34809,34520,392.73K,-0.41%
2020-11-27,34568,34616,34712,34327,491.28K,0.00%
2020-11-30,34664,34568,34664,34037,535.14K,0.28%
2020-12-01,34520,34664,34664,34134,409.09K,-0.42%
2020-12-02,34520,34520,34616,34230,459.45K,0.00%
2020-12-03,34616,34520,34616,34423,1.03M,0.28%
2020-12-04,36641,34761,36737,34761,1.97M,5.85%
2020-12-07,36930,37171,37316,36689,1.03M,0.79%
2020-12-08,36834,37123,37123,36689,985.62K,-0.26%
2020-12-09,37316,36641,37605,36255,999.72K,1.31%
2020-12-10,37027,37364,37509,36641,596.29K,-0.77%
2020-12-11,37027,37027,37123,36641,435.71K,0.00%
2020-12-14,37219,37027,37364,36930,677.07K,0.52%
2020-12-15,37027,37219,37268,36641,551.79K,-0.52%
2020-12-16,36978,37123,37219,36448,717.25K,-0.13%
2020-12-17,37721,37325,38018,37325,631.70K,2.01%
2020-12-18,38018,37968,38315,37919,623.49K,0.79%
2020-12-21,38018,38018,38265,37572,640.86K,0.00%
2020-12-22,37226,38018,38018,36929,621.83K,-2.08%
2020-12-23,36978,37622,37622,36533,882.81K,-0.67%
2020-12-24,36632,36929,37077,34652,494.89K,-0.94%
2020-12-25,36830,37077,37077,36384,667.32K,0.54%
2020-12-28,36632,36632,37127,36483,580.73K,-0.54%
2020-12-29,36632,36632,36929,36533,485.98K,0.00%
2020-12-30,36632,36879,37127,36384,426.80K,0.00%
2020-12-31,36632,36632,36830,36335,461.07K,0.00%
2021-01-04,36681,36632,36978,36533,488.20K,0.13%
2021-01-05,36681,36929,37028,36582,468.60K,0.00%
2021-01-06,36731,36731,36978,36632,526.60K,0.14%
2021-01-07,38661,37226,39107,36929,1.24M,5.25%
2021-01-08,39107,38661,39503,38562,1.63M,1.15%
2021-01-11,39107,39503,39503,38612,1.18M,0.00%
2021-01-12,38909,39107,39453,38612,1.12M,-0.51%
2021-01-13,38909,38414,39057,38117,1.02M,0.00%
2021-01-14,38909,38909,39057,38612,1.15M,0.00%
2021-01-15,38909,38909,39008,38612,913.00K,0.00%
2021-01-18,38909,38909,38958,38612,1.01M,0.00%
2021-01-19,38612,38909,38909,36731,566.00K,-0.76%
2021-01-20,38513,38711,38810,37127,517.60K,-0.26%
2021-01-21,41186,38612,41186,38612,3.49M,6.94%
2021-01-22,42572,41186,43562,41186,1.38M,3.37%
2021-01-25,42968,42968,43661,42572,1.27M,0.93%
2021-01-26,41978,40097,42770,40097,1.11M,-2.30%
2021-01-27,41285,41978,41978,39107,914.10K,-1.65%
2021-01-28,38414,38612,40592,38414,939.10K,-6.95%
2021-01-29,38810,36137,39602,36137,777.70K,1.03%
2021-02-01,38117,38810,38810,36335,1.28M,-1.79%
2021-02-02,38760,38117,39602,36780,1.77M,1.69%
2021-02-03,39602,39107,39602,38265,1.13M,2.17%
2021-02-04,39602,40493,40592,39404,660.40K,0.00%
2021-02-05,39602,39800,40097,39206,506.00K,0.00%
2021-02-08,40394,42077,42077,39850,975.80K,2.00%
2021-02-09,41285,41087,41582,40889,847.40K,2.21%
2021-02-17,44057,42374,44156,42077,1.76M,6.71%
2021-02-18,44354,44651,44849,44057,1.26M,0.67%
2021-02-19,45047,44354,45047,43760,615.80K,1.56%
2021-02-22,47819,47027,48166,46186,1.50M,6.15%
2021-02-23,47918,48512,48859,47423,850.80K,0.21%
2021-02-24,47522,47918,48314,46285,959.80K,-0.83%
2021-02-25,47522,48314,48314,46631,898.90K,0.00%
2021-02-26,47720,47522,47968,46532,782.30K,0.42%
2021-03-01,48215,48017,48364,47819,1.43M,1.04%
2021-03-02,48413,48413,49503,48017,1.09M,0.41%
2021-03-03,48413,48512,48512,45047,759.10K,0.00%
2021-03-04,48512,48512,48809,46730,776.60K,0.20%
2021-03-05,48562,48314,48562,47522,1.50M,0.10%
2021-03-08,50493,49503,50592,49503,2.67M,3.98%
2021-03-09,50196,50493,50493,49701,1.13M,-0.59%
2021-03-10,50295,50394,50394,49602,1.32M,0.20%
2021-03-11,50394,50394,50493,49701,1.49M,0.20%
2021-03-12,50493,50394,50493,48908,1.27M,0.20%
2021-03-15,50394,50493,50790,49602,1.32M,-0.20%
2021-03-16,50295,50493,50493,49503,1.10M,-0.20%
2021-03-17,49998,50295,50394,49602,1.36M,-0.59%
2021-03-18,49998,50295,50295,49701,1.05M,0.00%
2021-03-19,50097,50097,50196,49602,819.20K,0.20%
2021-03-22,51483,50196,51879,49800,2.12M,2.77%
2021-03-23,51285,51483,51483,50493,1.08M,-0.38%
2021-03-24,50889,51285,51285,49007,973.50K,-0.77%
2021-03-25,50493,51087,51186,49106,1.57M,-0.78%
2021-03-26,50691,50493,50691,46978,1.81M,0.39%
2021-03-29,52473,50790,52968,49998,2.48M,3.52%
2021-03-30,52473,53265,53364,52176,1.22M,0.00%
2021-03-31,51978,52572,52572,51087,970.50K,-0.94%
2021-04-01,51978,52176,52176,50592,906.90K,0.00%
2021-04-02,52275,53364,53364,51483,1.12M,0.57%
2021-04-05,52275,52473,52473,51978,744.60K,0.00%
2021-04-06,52374,52275,52473,51879,768.40K,0.19%
2021-04-07,52374,52869,52869,51483,969.90K,0.00%
2021-04-08,52275,52374,52671,51483,673.90K,-0.19%
2021-04-09,52275,52473,52473,51483,1.20M,0.00%
2021-04-12,52176,52374,52374,48710,1.40M,-0.19%
2021-04-13,51978,52275,52275,50988,1.26M,-0.38%
2021-04-14,52077,51978,52077,50790,1.25M,0.19%
2021-04-15,51780,52275,52374,51186,863.50K,-0.57%
2021-04-16,51681,51978,51978,48166,996.60K,-0.19%
2021-04-19,51582,51978,51978,50691,1.14M,-0.19%
2021-04-20,51483,51582,51780,49998,1.58M,-0.19%
2021-04-22,50889,51483,51483,49800,770.60K,-1.15%
2021-04-23,51285,50889,51483,48512,1.44M,0.78%
2021-04-26,51087,51384,51384,50493,937.70K,-0.39%
2021-04-27,50691,51087,51087,49899,1.14M,-0.78%
2021-04-28,50493,50691,50889,49602,1.35M,-0.39%
2021-04-29,50691,50493,50790,49602,1.40M,0.39%
2021-05-04,50592,50790,50790,49701,736.30K,-0.20%
2021-05-05,50691,50790,50889,50295,1.36M,0.20%
2021-05-06,50691,50691,51186,49701,984.70K,0.00%
2021-05-07,50493,50691,50691,49998,1.66M,-0.39%
2021-05-10,50592,51285,51285,50097,1.01M,0.20%
2021-05-11,50592,50592,50592,49602,1.29M,0.00%
2021-05-12,50691,50592,50790,49998,990.40K,0.20%
2021-05-13,50691,50889,50889,50097,1.24M,0.00%
2021-05-14,50592,50691,50691,49998,1.18M,-0.20%
2021-05-17,50493,50889,50889,49057,1.43M,-0.20%
2021-05-18,50493,50493,50592,49701,1.10M,0.00%
2021-05-19,50493,50493,50790,49800,1.35M,0.00%
2021-05-20,50592,50493,50691,49800,1.28M,0.20%
2021-05-21,50691,50493,50691,50097,1.10M,0.20%
2021-05-24,54156,50988,54156,50097,2.40M,6.84%
2021-05-25,56235,56928,56928,54255,1.40M,3.84%
2021-05-26,56433,57027,57027,52473,1.50M,0.35%
2021-05-27,56235,56235,56433,53463,1.01M,-0.35%
2021-05-28,56037,56235,56235,54453,1.13M,-0.35%
2021-05-31,55938,56037,56037,54453,1.08M,-0.18%
2021-06-01,54750,55938,55938,52473,919.90K,-2.12%
2021-06-02,56433,55740,56433,54156,1.13M,3.07%
2021-06-03,56928,57423,57423,55443,1.31M,0.88%
2021-06-04,57918,56928,57918,56136,1.46M,1.74%
2021-06-07,58017,58809,58809,56730,1.79M,0.17%
2021-06-08,57720,58017,58017,56730,1.42M,-0.51%
2021-06-09,57720,57918,58116,57027,1.35M,0.00%
2021-06-10,57522,58017,58017,56433,1.19M,-0.34%
2021-06-11,57621,58017,58017,56730,1.32M,0.17%
2021-06-14,58314,57918,58413,57324,2.80M,1.20%
2021-06-15,59304,59898,59898,58611,3.46M,1.70%
2021-06-16,59304,59403,59799,58611,980.80K,0.00%
2021-06-17,59304,59403,59403,56631,1.57M,0.00%
2021-06-18,59403,59403,59403,58017,1.32M,0.17%
2021-06-21,59304,59403,59403,58413,1.92M,-0.17%
2021-06-22,59601,59403,60393,58512,1.64M,0.50%
2021-06-23,59799,59898,59997,59106,918.00K,0.33%
2021-06-24,59898,61185,61185,59205,1.11M,0.17%
2021-06-25,59898,60393,60393,59205,1.68M,0.00%
2021-06-28,60888,62373,62868,60393,1.16M,1.65%
2021-06-29,60987,61284,61284,60195,1.19M,0.16%
2021-06-30,61185,61284,61284,59799,1.48M,0.32%
2021-07-01,61383,61383,61383,60393,1.64M,0.32%
2021-07-02,61185,60690,61284,60393,1.77M,-0.32%
2021-07-05,60987,61086,61086,59997,1.73M,-0.32%
2021-07-06,60393,60888,60987,60096,1.52M,-0.97%
2021-07-07,60591,60393,60888,59799,1.70M,0.33%
2021-07-08,60888,60888,61383,57522,1.67M,0.49%
2021-07-09,60393,60789,61383,59898,1.69M,-0.81%
2021-07-12,60393,60492,60591,58215,1.04M,0.00%
2021-07-13,60294,60393,60393,59007,2.37M,-0.16%
2021-07-14,60195,60294,61284,59403,1.79M,-0.16%
2021-07-15,60393,60393,60393,59502,1.06M,0.33%
2021-07-16,60393,60888,60888,59700,1.98M,0.00%
2021-07-19,60393,60294,60888,59403,1.86M,0.00%
2021-07-20,60393,60393,60591,59898,2.17M,0.00%
2021-07-21,60393,60591,60591,60096,2.05M,0.00%
2021-07-22,60393,60393,60393,59997,2.40M,0.00%
2021-07-23,60393,60393,60393,59898,1.51M,0.00%
2021-07-26,60591,60393,60591,59898,1.97M,0.33%
2021-07-27,60294,60393,60393,59898,2.66M,-0.49%
2021-07-28,61383,60294,64155,59898,2.33M,1.81%
2021-07-29,61680,63363,63363,61383,2.33M,0.48%
2021-07-30,61779,61482,62868,61383,1.76M,0.16%
2021-08-02,61581,61779,62175,60888,2.25M,-0.32%
2021-08-03,61383,61383,62175,60987,2.20M,-0.32%
2021-08-04,61284,61383,61779,60393,1.74M,-0.16%
2021-08-05,61185,61086,61185,60393,1.67M,-0.16%
2021-08-06,61284,61284,61383,60393,2.12M,0.16%
2021-08-09,60888,60888,61284,60393,2.08M,-0.65%
2021-08-10,60492,60789,60888,59502,2.53M,-0.65%
2021-08-11,60195,60393,60393,58314,2.72M,-0.49%
2021-08-12,60888,60096,60888,58710,1.92M,1.15%
2021-08-13,60690,60393,60690,58710,2.66M,-0.33%
2021-08-16,60393,60393,61284,59403,2.28M,-0.49%
2021-08-17,59898,60393,60393,59601,2.19M,-0.82%
2021-08-18,59898,60195,60195,59601,2.59M,0.00%
2021-08-19,59799,60096,60096,59502,2.18M,-0.17%
2021-08-20,59700,59898,59898,58710,1.59M,-0.17%
2021-08-23,59500,59600,60000,57100,1.63M,-0.34%
2021-08-24,59300,59000,59500,57800,2.44M,-0.34%
2021-08-25,59700,59200,60400,58000,2.28M,0.67%
2021-08-26,60100,60000,60500,59500,1.86M,0.67%
2021-08-27,59900,60000,60200,59100,2.22M,-0.33%
2021-08-30,59900,59700,60000,59100,2.33M,0.00%
2021-08-31,60000,59700,60000,59100,2.56M,0.17%
2021-09-01,59900,60000,60400,59400,3.10M,-0.17%
2021-09-06,60000,59900,60000,59300,2.28M,0.17%
2021-09-07,59700,59800,60100,59300,1.51M,-0.50%
2021-09-08,59700,59200,59900,59000,1.75M,0.00%
2021-09-09,59500,59900,60000,59100,1.61M,-0.34%
